Contig	Position	MergedReads-001	S00EI-0013	S00EI-0014	S00EI-0015	sample1-nan	sample2-nan
MAG3_1	53000	9.86	3.88	3.82	2.46	0.0	0.0
MAG3_1	54000	25.17	7.53	9.56	8.99	0.0	0.0
MAG3_1	55000	19.76	6.34	7.56	6.95	0.0	0.0
MAG3_1	56000	12.1	4.76	4.49	2.84	0.0	0.0
MAG3_1	57000	10.79	2.33	2.66	5.8	0.0	0.0
MAG3_1	57223	5.32	0.27	0.75	4.3	0.0	0.0
MAG3_2	1000	11.52	3.16	2.86	5.5	0.0	0.0
MAG3_2	2000	13.17	3.66	4.85	4.66	0.0	0.0
MAG3_2	3000	16.43	4.0	7.93	4.69	0.0	0.0
MAG3_2	4000	12.78	2.9	4.58	5.6	0.0	0.0
MAG3_2	5000	9.72	4.16	3.38	2.17	0.0	0.0
MAG3_2	6000	11.52	4.8	2.81	4.22	0.0	0.0
MAG3_2	6002	9.0	2.0	3.0	5.0	0.0	0.0
MAG3_3	1000	16.16	5.29	5.23	5.86	0.0	0.0
MAG3_3	2000	14.82	4.58	6.02	4.3	0.0	0.0
MAG3_3	3000	15.04	4.94	5.27	4.83	0.0	0.0
MAG3_3	4000	16.7	3.13	7.03	6.53	0.0	0.0
MAG3_3	5000	15.69	3.16	7.41	5.43	0.0	0.0
MAG3_3	6000	12.81	4.92	4.63	3.26	0.0	0.0
MAG3_3	7000	19.05	6.19	6.45	6.92	0.0	0.0
MAG3_3	8000	25.3	9.0	8.14	8.16	0.0	0.0
MAG3_3	9000	16.64	4.96	5.77	6.21	0.0	0.0
MAG3_3	10000	17.14	4.15	5.97	7.56	0.0	0.0
MAG3_3	11000	14.83	4.58	5.22	5.03	0.0	0.0
MAG3_3	12000	20.88	6.35	7.83	6.99	0.0	0.0
MAG3_3	13000	24.11	7.14	7.28	9.69	0.0	0.0
MAG3_3	14000	24.01	8.84	8.28	6.89	0.0	0.0
MAG3_3	15000	21.52	6.47	7.22	8.13	0.0	0.0
MAG3_3	16000	21.97	6.38	6.27	9.32	0.0	0.0
MAG3_3	17000	26.25	7.16	8.72	10.88	0.0	0.0
MAG3_3	18000	19.74	6.15	7.8	6.16	0.0	0.0
MAG3_3	19000	14.87	2.93	6.51	5.43	0.0	0.0
MAG3_3	20000	13.63	5.51	4.96	3.16	0.0	0.0
MAG3_3	21000	26.47	7.08	10.61	9.08	0.0	0.0
MAG3_3	22000	21.23	6.45	6.54	8.54	0.0	0.0
MAG3_3	23000	25.89	8.47	8.52	8.89	0.0	0.0
MAG3_3	24000	17.66	5.03	8.26	4.67	0.0	0.0
MAG3_3	25000	21.33	6.45	7.39	8.13	0.0	0.0
MAG3_3	26000	21.75	6.91	7.32	8.29	0.0	0.0
MAG3_3	27000	18.52	7.34	6.94	5.93	0.0	0.0
MAG3_3	28000	24.47	7.15	7.44	10.57	0.0	0.0
MAG3_3	29000	18.56	4.13	7.34	7.31	0.0	0.0
MAG3_3	30000	19.97	6.81	6.86	6.59	0.0	0.0
MAG3_3	31000	30.92	10.34	8.93	12.07	0.0	0.0
MAG3_3	32000	24.92	8.41	7.14	9.68	0.0	0.0
MAG3_3	33000	16.27	5.15	3.97	7.45	0.0	0.0
MAG3_3	34000	16.83	5.65	5.77	6.28	0.0	0.0
MAG3_3	35000	25.34	5.97	10.39	9.54	0.0	0.0
MAG3_3	36000	25.9	5.84	12.05	9.21	0.0	0.0
MAG3_3	37000	19.65	5.29	9.33	5.34	0.0	0.0
MAG3_3	38000	18.7	5.36	7.32	6.02	0.0	0.0
MAG3_3	39000	19.1	5.95	6.67	6.65	0.0	0.0
MAG3_3	40000	20.04	5.04	7.57	7.7	0.0	0.0
MAG3_3	41000	21.52	7.64	7.8	6.08	0.0	0.0
MAG3_3	42000	18.66	6.77	6.62	5.57	0.0	0.0
MAG3_3	43000	18.29	5.68	6.03	6.59	0.0	0.0
MAG3_3	44000	18.21	5.5	5.39	7.56	0.0	0.0
MAG3_3	45000	29.11	8.51	10.28	10.94	0.0	0.0
MAG3_3	46000	21.54	4.93	7.94	8.66	0.0	0.0
MAG3_3	47000	23.7	6.14	8.58	9.78	0.0	0.0
MAG3_3	48000	34.72	10.53	14.79	10.0	0.0	0.0
MAG3_3	49000	17.58	4.93	7.22	5.43	0.0	0.0
MAG3_3	50000	21.88	5.66	8.99	7.23	0.0	0.0
MAG3_3	51000	17.19	5.98	5.22	5.98	0.0	0.0
MAG3_3	52000	20.23	8.23	4.71	7.29	0.0	0.0
MAG3_3	53000	16.82	5.24	6.18	5.4	0.0	0.0
MAG3_3	54000	9.59	2.84	3.1	3.88	0.0	0.0
MAG3_3	55000	13.43	4.95	4.06	4.42	0.0	0.0
MAG3_3	56000	18.06	6.67	6.54	5.35	0.0	0.0
MAG3_3	56809	11.38	2.66	4.35	4.37	0.0	0.0
MAG3_4	1000	14.79	4.32	5.86	4.61	0.0	0.0
MAG3_4	2000	18.59	5.86	6.62	6.1	0.0	0.0
MAG3_4	3000	11.96	4.26	3.09	4.61	0.0	0.0
MAG3_4	4000	12.59	4.09	3.94	4.55	0.0	0.0
MAG3_4	5000	15.54	3.27	6.72	5.86	0.0	0.0
MAG3_4	5922	10.65	2.93	2.83	4.89	0.0	0.0
MAG3_5	1000	19.28	5.47	6.89	6.93	0.0	0.0
MAG3_5	2000	18.99	6.18	5.63	7.78	0.0	0.0
MAG3_5	3000	22.52	6.45	6.88	9.8	0.0	0.0
MAG3_5	4000	11.9	2.66	4.52	4.71	0.0	0.0
MAG3_5	5000	18.86	6.11	5.89	7.6	0.0	0.0
MAG3_5	5734	10.36	4.31	3.07	2.97	0.0	0.0
MAG3_6	1000	10.17	2.77	2.77	4.63	0.0	0.0
MAG3_6	2000	14.1	4.46	5.3	5.01	0.0	0.0
MAG3_6	3000	12.94	2.84	4.7	5.67	0.0	0.0
MAG3_6	4000	18.2	4.04	4.31	10.04	0.0	0.0
MAG3_6	5000	12.71	2.14	4.84	5.73	0.0	0.0
MAG3_6	5684	9.58	3.95	2.03	3.6	0.0	0.0
MAG3_7	1000	13.88	3.02	4.07	7.09	0.0	0.0
MAG3_7	2000	8.08	2.85	3.13	2.09	0.0	0.0
MAG3_7	3000	13.41	4.43	6.34	2.63	0.0	0.0
MAG3_7	4000	16.44	7.57	5.23	4.03	0.0	0.0
MAG3_7	5000	9.94	2.86	3.71	3.43	0.0	0.0
MAG3_7	5622	11.65	2.55	3.51	5.58	0.0	0.0
MAG3_8	1000	16.71	6.22	6.05	4.72	0.0	0.0
MAG3_8	2000	29.5	7.76	12.49	10.09	0.0	0.0
MAG3_8	3000	21.06	6.1	7.48	7.48	0.0	0.0
MAG3_8	4000	15.13	4.5	5.26	5.38	0.0	0.0
MAG3_8	5000	18.26	5.38	6.24	6.64	0.0	0.0
MAG3_8	6000	27.19	6.26	11.21	10.02	0.0	0.0
MAG3_8	7000	21.73	5.51	10.61	5.61	0.0	0.0
MAG3_8	8000	20.1	6.9	4.95	8.56	0.0	0.0
MAG3_8	9000	13.84	3.56	6.17	4.11	0.0	0.0
MAG3_8	10000	17.77	6.24	6.64	5.2	0.0	0.0
MAG3_8	11000	14.55	2.42	6.8	5.32	0.0	0.0
MAG3_8	12000	17.38	5.1	6.56	5.72	0.0	0.0
MAG3_8	13000	17.48	7.12	4.64	5.72	0.0	0.0
MAG3_8	14000	21.98	7.92	6.2	7.86	0.0	0.0
MAG3_8	15000	19.25	6.45	5.55	7.85	0.0	0.0
MAG3_8	16000	19.58	5.16	7.77	6.86	0.0	0.0
MAG3_8	17000	15.52	3.59	5.28	6.74	0.0	0.0
MAG3_8	18000	12.33	2.93	4.33	5.06	0.0	0.0
MAG3_8	19000	16.38	4.3	4.61	7.47	0.0	0.0
MAG3_8	20000	19.67	7.2	5.89	7.19	0.0	0.0
MAG3_8	21000	11.62	2.91	5.75	2.96	0.0	0.0
MAG3_8	22000	17.87	5.31	7.79	4.78	0.0	0.0
MAG3_8	23000	17.08	3.55	8.63	4.95	0.0	0.0
MAG3_8	24000	20.07	7.49	6.26	6.76	0.0	0.0
MAG3_8	25000	17.72	5.94	6.29	5.6	0.0	0.0
MAG3_8	26000	21.07	5.12	7.16	8.78	0.0	0.0
MAG3_8	27000	17.3	6.82	5.7	5.08	0.0	0.0
MAG3_8	28000	19.68	5.86	6.18	8.15	0.0	0.0
MAG3_8	29000	23.63	5.94	8.96	8.73	0.0	0.0
MAG3_8	30000	13.4	3.95	4.66	4.79	0.0	0.0
MAG3_8	31000	15.61	5.57	4.4	5.64	0.0	0.0
MAG3_8	32000	12.99	2.76	5.1	5.72	0.0	0.0
MAG3_8	33000	17.18	7.45	6.09	3.64	0.0	0.0
MAG3_8	34000	19.23	5.68	7.94	5.91	0.0	0.0
MAG3_8	35000	36.18	11.48	15.92	11.61	0.0	0.0
MAG3_8	36000	12.03	3.73	3.34	5.04	0.0	0.0
MAG3_8	37000	20.56	8.35	6.47	6.04	0.0	0.0
MAG3_8	38000	18.66	5.07	8.09	5.5	0.0	0.0
MAG3_8	39000	14.48	4.97	4.86	4.79	0.0	0.0
MAG3_8	40000	21.27	6.36	6.79	8.71	0.0	0.0
MAG3_8	41000	19.34	3.29	10.02	6.1	0.0	0.0
MAG3_8	42000	26.86	7.61	8.06	11.21	0.0	0.0
MAG3_8	43000	13.46	5.09	3.21	5.39	0.0	0.0
MAG3_8	44000	14.87	3.27	5.48	6.41	0.0	0.0
MAG3_8	45000	21.5	7.1	6.53	9.06	0.0	0.0
MAG3_8	46000	14.92	3.59	5.2	6.14	0.0	0.0
MAG3_8	47000	14.26	4.59	4.79	4.88	0.0	0.0
MAG3_8	48000	13.2	4.07	4.16	5.27	0.0	0.0
MAG3_8	49000	19.14	6.12	6.88	6.14	0.0	0.0
MAG3_8	50000	15.69	5.16	5.13	5.4	0.0	0.0
MAG3_8	51000	17.71	6.46	5.82	5.44	0.0	0.0
MAG3_8	52000	19.79	4.87	6.08	9.31	0.0	0.0
MAG3_8	53000	18.37	4.14	8.42	6.11	0.0	0.0
MAG3_8	54000	20.18	6.0	6.38	7.8	0.0	0.0
MAG3_8	54995	13.23	4.58	5.29	3.36	0.0	0.0
MAG3_9	1000	9.98	2.89	3.53	3.56	0.0	0.0
MAG3_9	2000	21.0	7.08	6.75	7.18	0.0	0.0
MAG3_9	3000	17.0	6.81	4.96	5.5	0.0	0.0
MAG3_9	4000	21.78	7.68	7.35	8.44	0.0	0.0
MAG3_9	5000	12.51	4.09	4.12	4.54	0.0	0.0
MAG3_9	5577	9.41	3.01	3.61	2.92	0.0	0.0
MAG3_10	1000	17.99	5.94	6.3	5.91	0.0	0.0
MAG3_10	2000	59.56	18.22	24.77	19.14	0.0	0.0
MAG3_10	3000	37.78	12.95	11.31	14.76	0.0	0.0
MAG3_10	4000	15.11	5.41	3.19	6.84	0.0	0.0
MAG3_10	5000	20.22	9.33	4.54	6.36	0.0	0.0
MAG3_10	5575	16.48	7.37	5.38	3.73	0.0	0.0
MAG3_11	1000	16.45	3.85	6.32	6.28	0.0	0.0
MAG3_11	2000	14.2	5.56	2.43	6.21	0.0	0.0
MAG3_11	3000	14.43	5.11	5.09	4.53	0.0	0.0
MAG3_11	4000	14.23	2.96	4.68	6.59	0.0	0.0
MAG3_11	5000	18.94	7.23	5.94	6.74	0.0	0.0
MAG3_11	5434	12.74	3.72	6.04	3.65	0.0	0.0
MAG3_12	1000	16.38	5.2	5.0	6.48	0.0	0.0
MAG3_12	2000	14.72	5.84	3.88	5.0	0.0	0.0
MAG3_12	3000	15.24	4.92	5.36	4.96	0.0	0.0
MAG3_12	4000	22.18	7.44	6.33	8.4	0.0	0.0
MAG3_12	5000	15.74	2.85	7.67	5.36	0.0	0.0
MAG3_12	5414	11.35	2.46	6.69	2.58	0.0	0.0
MAG3_13	1000	17.0	5.7	8.92	3.59	0.0	0.0
MAG3_13	2000	14.03	5.63	3.63	5.33	0.0	0.0
MAG3_13	3000	20.95	6.26	6.41	9.44	0.0	0.0
MAG3_13	4000	11.89	3.52	4.87	3.51	0.0	0.0
MAG3_13	5000	13.19	3.43	4.45	5.31	0.0	0.0
MAG3_13	5311	5.4	2.28	2.29	0.83	0.0	0.0
MAG3_14	1000	17.3	4.9	5.29	7.14	0.0	0.0
MAG3_14	2000	21.72	7.53	8.29	6.16	0.0	0.0
MAG3_14	3000	18.59	6.99	4.49	7.41	0.0	0.0
MAG3_14	4000	15.1	3.81	6.79	4.77	0.0	0.0
MAG3_14	5000	20.47	5.87	6.51	8.42	0.0	0.0
MAG3_14	5271	9.83	4.73	0.84	4.26	0.0	0.0
MAG3_15	1000	11.77	2.55	4.64	4.58	0.0	0.0
MAG3_15	2000	14.62	4.35	5.84	4.43	0.0	0.0
MAG3_15	3000	16.64	3.78	7.53	5.34	0.0	0.0
MAG3_15	4000	13.29	2.53	6.3	4.47	0.0	0.0
MAG3_15	5000	18.0	4.45	6.99	7.16	0.0	0.0
MAG3_15	5231	17.22	6.48	3.13	7.6	0.0	0.0
MAG3_16	1000	15.81	4.63	5.43	5.76	0.0	0.0
MAG3_16	2000	13.7	5.05	4.06	4.58	0.0	0.0
MAG3_16	3000	9.76	2.28	3.97	3.51	0.0	0.0
MAG3_16	4000	14.73	3.45	5.61	5.68	0.0	0.0
MAG3_16	5000	13.78	3.0	5.66	5.36	0.0	0.0
MAG3_16	5172	6.09	3.45	1.67	0.97	0.0	0.0
MAG3_17	1000	9.64	2.42	5.43	1.78	0.0	0.0
MAG3_17	2000	16.65	5.25	5.83	5.87	0.0	0.0
MAG3_17	3000	18.84	7.43	4.72	7.29	0.0	0.0
MAG3_17	4000	11.47	3.6	4.13	3.74	0.0	0.0
MAG3_17	5000	17.66	4.46	5.82	7.49	0.0	0.0
MAG3_17	5167	5.08	1.44	2.05	1.59	0.0	0.0
MAG3_18	1000	33.9	9.94	13.32	11.24	0.0	0.0
MAG3_18	2000	46.18	16.36	13.97	17.46	0.0	0.0
MAG3_18	3000	24.96	9.0	8.88	8.54	0.0	0.0
MAG3_18	4000	16.56	4.34	6.03	6.33	0.0	0.0
MAG3_18	5000	24.37	6.77	8.0	9.76	0.0	0.0
MAG3_18	6000	24.18	7.33	8.82	8.22	0.0	0.0
MAG3_18	7000	24.02	8.34	8.67	7.02	0.0	0.0
MAG3_18	8000	18.67	5.26	8.21	5.55	0.0	0.0
MAG3_18	9000	33.86	12.06	11.44	12.81	0.0	0.0
MAG3_18	10000	25.73	10.32	8.68	7.91	0.0	0.0
MAG3_18	11000	19.38	5.86	6.53	6.98	0.0	0.0
MAG3_18	12000	29.54	9.55	10.28	10.01	0.0	0.0
MAG3_18	13000	19.71	7.2	6.48	6.34	0.0	0.0
MAG3_18	14000	24.86	10.09	8.21	6.56	0.0	0.0
MAG3_18	15000	23.32	7.61	8.24	7.46	0.0	0.0
MAG3_18	16000	18.39	6.29	6.81	5.46	0.0	0.0
MAG3_18	17000	19.64	8.43	5.26	5.95	0.0	0.0
MAG3_18	18000	29.35	8.02	10.01	12.22	0.0	0.0
MAG3_18	19000	26.81	8.52	9.97	8.89	0.0	0.0
MAG3_18	20000	34.58	11.65	13.13	11.71	0.0	0.0
MAG3_18	21000	15.24	4.23	6.73	4.58	0.0	0.0
MAG3_18	22000	20.84	6.19	8.01	6.65	0.0	0.0
MAG3_18	23000	23.6	7.81	8.19	7.45	0.0	0.0
MAG3_18	24000	25.78	10.37	9.34	6.48	0.0	0.0
MAG3_18	25000	22.57	7.27	7.11	8.2	0.0	0.0
MAG3_18	26000	21.0	7.29	6.89	6.82	0.0	0.0
MAG3_18	27000	23.45	8.74	9.01	6.46	0.0	0.0
MAG3_18	28000	30.76	10.89	9.86	11.26	0.0	0.0
MAG3_18	29000	29.68	9.41	10.29	11.04	0.0	0.0
MAG3_18	30000	21.96	8.12	8.41	6.11	0.0	0.0
MAG3_18	31000	22.31	7.9	7.69	8.08	0.0	0.0
MAG3_18	32000	14.77	4.84	4.74	5.44	0.0	0.0
MAG3_18	33000	17.63	4.26	7.01	6.36	0.0	0.0
MAG3_18	34000	26.26	7.75	8.66	10.69	0.0	0.0
MAG3_18	35000	18.21	5.55	6.56	6.09	0.0	0.0
MAG3_18	36000	18.01	5.81	5.29	6.9	0.0	0.0
MAG3_18	37000	28.97	8.61	12.3	8.72	0.0	0.0
MAG3_18	38000	22.69	6.29	8.61	8.33	0.0	0.0
MAG3_18	39000	17.25	4.43	5.26	7.86	0.0	0.0
MAG3_18	40000	21.56	9.03	5.46	7.36	0.0	0.0
MAG3_18	41000	29.6	9.74	11.04	9.58	0.0	0.0
MAG3_18	42000	26.0	10.25	9.36	7.98	0.0	0.0
MAG3_18	43000	21.29	4.62	8.42	8.25	0.0	0.0
MAG3_18	44000	15.94	5.82	5.01	5.11	0.0	0.0
MAG3_18	45000	16.44	3.8	5.79	6.85	0.0	0.0
MAG3_18	46000	21.03	4.7	8.85	7.48	0.0	0.0
MAG3_18	47000	27.66	7.47	8.8	12.44	0.0	0.0
MAG3_18	48000	13.55	2.89	5.36	5.3	0.0	0.0
MAG3_18	49000	26.03	9.15	7.97	9.5	0.0	0.0
MAG3_18	50000	27.48	10.32	8.25	9.66	0.0	0.0
MAG3_18	51000	30.61	9.85	7.63	13.28	0.0	0.0
MAG3_18	52000	29.71	9.77	9.55	10.7	0.0	0.0
MAG3_18	53000	27.61	7.94	10.77	10.65	0.0	0.0
MAG3_18	53515	9.14	2.91	3.39	2.93	0.0	0.0
MAG3_19	1000	13.49	4.54	3.45	5.5	0.0	0.0
MAG3_19	2000	17.91	4.95	6.4	6.95	0.0	0.0
MAG3_19	3000	19.25	7.51	7.47	5.3	0.0	0.0
MAG3_19	4000	13.68	4.74	4.04	4.9	0.0	0.0
MAG3_19	5000	17.26	3.88	4.61	9.07	0.0	0.0
MAG3_19	5006	1.0	0.0	1.0	0.0	0.0	0.0
MAG3_20	1000	10.05	3.21	4.02	2.82	0.0	0.0
MAG3_20	2000	22.59	7.08	8.08	8.34	0.0	0.0
MAG3_20	3000	18.63	7.3	6.63	4.7	0.0	0.0
MAG3_20	4000	19.04	7.19	7.08	5.06	0.0	0.0
MAG3_20	4879	18.03	7.29	4.94	6.49	0.0	0.0
MAG3_21	1000	10.68	2.88	3.8	4.3	0.0	0.0
MAG3_21	2000	13.62	3.97	4.8	5.06	0.0	0.0
MAG3_21	3000	21.41	7.93	5.84	7.74	0.0	0.0
MAG3_21	4000	14.88	6.85	3.64	4.39	0.0	0.0
MAG3_21	4834	13.93	3.37	4.46	6.1	0.0	0.0
MAG3_22	1000	8.85	4.38	2.06	2.41	0.0	0.0
MAG3_22	2000	14.11	4.67	3.78	5.66	0.0	0.0
MAG3_22	3000	9.59	2.82	4.12	2.65	0.0	0.0
MAG3_22	4000	12.39	3.17	4.06	5.16	0.0	0.0
MAG3_22	4753	20.02	6.03	6.26	7.73	0.0	0.0
MAG3_23	1000	13.16	4.62	4.81	3.93	0.0	0.0
MAG3_23	2000	17.08	5.94	5.65	5.72	0.0	0.0
MAG3_23	3000	19.44	4.9	8.95	5.97	0.0	0.0
MAG3_23	4000	16.68	3.85	6.54	6.29	0.0	0.0
MAG3_23	4667	11.78	3.58	5.47	3.63	0.0	0.0
MAG3_24	1000	12.57	3.86	4.67	4.05	0.0	0.0
MAG3_24	2000	11.01	4.43	3.62	2.95	0.0	0.0
MAG3_24	3000	14.95	7.68	3.48	3.8	0.0	0.0
MAG3_24	4000	14.91	4.09	4.07	6.81	0.0	0.0
MAG3_24	4663	13.86	4.87	3.52	5.83	0.0	0.0
MAG3_25	1000	15.39	4.47	4.13	7.09	0.0	0.0
MAG3_25	2000	13.78	4.58	4.99	4.51	0.0	0.0
MAG3_25	3000	12.46	4.2	4.23	4.03	0.0	0.0
MAG3_25	4000	11.06	3.3	3.7	4.06	0.0	0.0
MAG3_25	4556	6.64	2.08	1.75	2.8	0.0	0.0
MAG3_26	1000	14.52	3.61	4.22	6.99	0.0	0.0
MAG3_26	2000	20.17	6.48	7.97	6.32	0.0	0.0
MAG3_26	3000	10.07	2.82	4.22	3.03	0.0	0.0
MAG3_26	4000	14.85	4.88	4.63	5.34	0.0	0.0
MAG3_26	4537	8.71	1.74	1.67	5.3	0.0	0.0
MAG3_27	1000	15.4	3.61	7.2	4.59	0.0	0.0
MAG3_27	2000	18.84	5.76	6.86	6.28	0.0	0.0
MAG3_27	3000	19.11	6.58	5.34	7.96	0.0	0.0
MAG3_27	4000	10.33	3.87	2.88	3.59	0.0	0.0
MAG3_27	5000	17.7	6.17	5.69	5.84	0.0	0.0
MAG3_27	6000	20.21	6.32	7.59	6.61	0.0	0.0
MAG3_27	7000	11.97	4.77	3.46	3.74	0.0	0.0
MAG3_27	8000	13.87	4.77	4.81	4.29	0.0	0.0
MAG3_27	9000	13.47	5.29	4.86	3.86	0.0	0.0
MAG3_27	10000	18.1	5.51	6.58	6.31	0.0	0.0
MAG3_27	11000	23.47	7.42	7.89	9.08	0.0	0.0
MAG3_27	12000	17.91	4.08	6.88	7.24	0.0	0.0
MAG3_27	13000	12.27	3.08	5.22	3.98	0.0	0.0
MAG3_27	14000	11.36	3.46	4.43	3.46	0.0	0.0
MAG3_27	15000	10.94	2.09	3.37	5.49	0.0	0.0
MAG3_27	16000	13.12	3.56	4.36	5.2	0.0	0.0
MAG3_27	17000	11.7	2.59	5.07	4.05	0.0	0.0
MAG3_27	18000	14.55	3.74	7.24	3.56	0.0	0.0
MAG3_27	19000	12.47	3.21	4.76	4.5	0.0	0.0
MAG3_27	20000	12.61	5.25	4.83	2.53	0.0	0.0
MAG3_27	21000	17.81	3.75	5.76	9.11	0.0	0.0
MAG3_27	22000	12.79	3.74	4.38	4.68	0.0	0.0
MAG3_27	23000	14.77	3.89	4.48	6.4	0.0	0.0
MAG3_27	24000	15.71	5.91	6.26	3.84	0.0	0.0
MAG3_27	25000	12.0	4.04	4.34	3.63	0.0	0.0
MAG3_27	26000	20.08	8.55	6.28	5.25	0.0	0.0
MAG3_27	27000	14.51	5.28	3.8	5.43	0.0	0.0
MAG3_27	28000	12.73	3.65	5.75	3.33	0.0	0.0
MAG3_27	29000	18.66	6.6	6.58	5.78	0.0	0.0
MAG3_27	30000	16.35	7.04	3.64	5.67	0.0	0.0
MAG3_27	31000	17.82	4.09	5.87	7.86	0.0	0.0
MAG3_27	32000	21.14	6.83	7.98	7.24	0.0	0.0
MAG3_27	33000	14.27	3.98	4.15	6.14	0.0	0.0
MAG3_27	34000	11.33	3.52	4.43	3.39	0.0	0.0
MAG3_27	35000	13.03	4.09	4.66	4.29	0.0	0.0
MAG3_27	36000	16.59	7.24	4.23	5.61	0.0	0.0
MAG3_27	37000	10.14	2.04	3.42	4.78	0.0	0.0
MAG3_27	38000	17.97	5.86	4.49	7.63	0.0	0.0
MAG3_27	39000	18.54	4.4	7.87	6.27	0.0	0.0
MAG3_27	40000	18.38	5.7	5.37	7.91	0.0	0.0
MAG3_27	41000	13.23	4.63	4.65	3.95	0.0	0.0
MAG3_27	42000	19.0	6.28	6.08	6.65	0.0	0.0
MAG3_27	43000	16.11	4.71	5.49	6.24	0.0	0.0
MAG3_27	44000	20.38	7.73	6.31	6.61	0.0	0.0
MAG3_27	45000	16.46	4.78	7.25	4.63	0.0	0.0
MAG3_27	46000	16.85	5.78	5.11	6.05	0.0	0.0
MAG3_27	47000	10.2	2.7	3.3	4.39	0.0	0.0
MAG3_27	47979	15.56	4.93	5.4	5.34	0.0	0.0
MAG3_28	1000	13.3	2.51	5.26	5.54	0.0	0.0
MAG3_28	2000	20.54	5.83	7.53	7.36	0.0	0.0
MAG3_28	3000	31.69	11.46	8.83	12.14	0.0	0.0
MAG3_28	4000	23.56	6.01	8.6	9.25	0.0	0.0
MAG3_28	4299	5.66	2.15	0.81	2.7	0.0	0.0
MAG3_29	1000	10.62	2.73	3.28	4.61	0.0	0.0
MAG3_29	2000	20.9	4.95	8.52	7.73	0.0	0.0
MAG3_29	3000	19.28	7.29	7.09	5.21	0.0	0.0
MAG3_29	4000	16.38	5.16	5.57	5.94	0.0	0.0
MAG3_29	4279	7.67	4.43	1.24	2.01	0.0	0.0
MAG3_30	1000	7.36	2.26	2.05	3.06	0.0	0.0
MAG3_30	2000	13.97	5.15	3.9	4.92	0.0	0.0
MAG3_30	3000	12.33	4.57	4.49	3.27	0.0	0.0
MAG3_30	4000	16.64	5.24	4.38	7.04	0.0	0.0
MAG3_30	5000	17.64	5.93	6.12	5.88	0.0	0.0
MAG3_30	6000	12.52	4.5	5.26	2.76	0.0	0.0
MAG3_30	7000	14.98	4.67	4.16	6.43	0.0	0.0
MAG3_30	8000	12.08	4.46	1.62	6.02	0.0	0.0
MAG3_30	9000	18.32	3.66	6.88	8.0	0.0	0.0
MAG3_30	10000	12.89	4.91	4.74	3.31	0.0	0.0
MAG3_30	11000	13.32	4.44	3.91	5.64	0.0	0.0
MAG3_30	12000	19.28	5.99	7.65	6.41	0.0	0.0
MAG3_30	13000	17.72	4.99	6.68	6.72	0.0	0.0
MAG3_30	14000	26.75	7.67	10.06	10.23	0.0	0.0
MAG3_30	15000	13.9	3.22	7.0	3.68	0.0	0.0
MAG3_30	16000	17.21	4.96	6.66	6.49	0.0	0.0
MAG3_30	17000	12.47	3.29	3.99	5.18	0.0	0.0
MAG3_30	18000	14.39	3.6	5.37	6.33	0.0	0.0
MAG3_30	19000	13.2	4.31	3.94	5.24	0.0	0.0
MAG3_30	20000	10.4	2.58	3.8	4.01	0.0	0.0
MAG3_30	21000	13.44	4.2	4.0	5.24	0.0	0.0
MAG3_30	22000	12.52	3.26	3.7	5.57	0.0	0.0
MAG3_30	23000	10.42	4.41	2.19	3.82	0.0	0.0
MAG3_30	24000	13.04	4.51	3.62	4.91	0.0	0.0
MAG3_30	25000	18.66	5.68	5.89	7.18	0.0	0.0
MAG3_30	26000	15.92	6.26	4.33	5.54	0.0	0.0
MAG3_30	27000	10.68	3.1	3.35	4.23	0.0	0.0
MAG3_30	28000	16.27	4.26	5.41	7.2	0.0	0.0
MAG3_30	29000	11.75	2.72	4.89	4.43	0.0	0.0
MAG3_30	30000	14.61	4.24	4.05	6.33	0.0	0.0
MAG3_30	31000	16.89	3.16	5.64	8.09	0.0	0.0
MAG3_30	32000	20.22	5.14	6.73	8.35	0.0	0.0
MAG3_30	33000	15.35	4.05	5.87	5.43	0.0	0.0
MAG3_30	34000	14.95	4.37	5.5	5.08	0.0	0.0
MAG3_30	35000	13.33	5.09	4.28	4.12	0.0	0.0
MAG3_30	36000	24.91	5.22	8.93	11.2	0.0	0.0
MAG3_30	37000	14.35	4.29	4.71	5.66	0.0	0.0
MAG3_30	38000	14.18	3.55	3.83	6.81	0.0	0.0
MAG3_30	39000	8.9	2.39	2.63	3.88	0.0	0.0
MAG3_30	40000	11.27	3.04	4.45	3.77	0.0	0.0
MAG3_30	41000	17.1	4.06	5.13	7.91	0.0	0.0
MAG3_30	42000	14.05	4.13	3.88	6.04	0.0	0.0
MAG3_30	43000	11.01	2.9	3.95	4.16	0.0	0.0
MAG3_30	44000	19.38	5.66	5.48	8.52	0.0	0.0
MAG3_30	45000	20.01	7.53	5.43	7.26	0.0	0.0
MAG3_30	46000	18.38	7.45	5.14	6.03	0.0	0.0
MAG3_30	47000	13.65	4.81	3.5	5.64	0.0	0.0
MAG3_30	47461	7.96	1.8	3.62	2.54	0.0	0.0
MAG3_31	1000	14.76	3.68	4.15	7.23	0.0	0.0
MAG3_31	2000	13.43	3.81	3.25	6.38	0.0	0.0
MAG3_31	3000	12.26	4.35	4.71	3.2	0.0	0.0
MAG3_31	4000	16.8	5.21	5.57	6.02	0.0	0.0
MAG3_31	4272	8.89	1.94	4.53	2.41	0.0	0.0
MAG3_32	1000	11.59	4.04	2.56	4.98	0.0	0.0
